full_name,place_id,google_name,address,phone,lat,lon,cuisine_keyword,image_url,grid_id,rating,review_count,price_level,opening_hour,wheelchair_friendly,inspection_date,inspection_grade,cuisine_type,amenities
"Garvey'S Times Square, 206 West 41 Street",,,,(+1) 917-376-4468,40.755589570563,-73.987998478006,,,M-0391,,,,,1.0,2024-12-16,A,American,
"The Laurels, 231 2 Avenue",,,,(+1) 929-229-8451,40.73251123469,-73.984834628743,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",https://s3-media2.fl.yelpcdn.com/bphoto/W3xU68L8rKgjRGkGnWkbGA/o.jpg,M-0233,4.2,49.0,,"{'Monday': ['15:00–02:00'], 'Tuesday': ['10:00–02:00'], 'Wednesday': ['10:00–02:00'], 'Thursday': ['10:00–04:00'], 'Friday': ['10:00–04:00'], 'Saturday': ['10:00–04:00'], 'Sunday': ['10:00–02:00']}",0.0,2024-07-24,N,Other,
"Mr. Broadway Restaurant, 209 West 38 Street",ChIJo1t6uatZwokRfS-8XExxTTY,Mr. Broadway,"209 W 38th St, New York, NY 10018, USA",(+1) 212-921-2152,40.753761695818,-73.989370373337,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'burgers', 'title': 'Burgers'}]",https://s3-media4.fl.yelpcdn.com/bphoto/kTfs-4mEIsFU74Gtj_E5ZQ/o.jpg,M-0371,4.4,3977.0,$$,"{'Monday': ['09:00–22:00'], 'Tuesday': ['09:00–22:00'], 'Wednesday': ['09:00–22:00'], 'Thursday': ['09:00–22:00'], 'Friday': ['09:00–15:00'], 'Saturday': [], 'Sunday': ['10:00–22:00']}",0.0,2025-01-13,,Jewish/Kosher,
"Osamil Upstairs (2Nd Fl Access Through 1St Fl Fse), 5 West 31 Street",ChIJqTBaWiFZwokRahNVGgm3T2A,Osamil Upstairs,"5 W 31st St 2nd floor, New York, NY 10001, USA",(+1) 646-644-9234,40.746743033122,-73.986437381191,,,M-0319,4.6,397.0,,,0.0,2023-09-19,A,Korean,
"Fieldtrip Columbia, 2913 Broadway",,,,(+1) 212-381-1242,40.806500037185,-73.965008116449,,,M-0852,,,,,0.0,2023-09-27,A,Other,
"Casa Emilio Restaurant, 65 Sherman Avenue",,,,(+1) 347-637-9061,40.863276162928,-73.926781972846,,,M-1086,,,,,0.0,2025-04-02,,Spanish,
"Five Iron Golf, 138 5 Avenue",,,,(+1) 315-613-4653,40.738918202208,-73.991505417587,,,M-0259,,,,,0.0,2025-03-12,A,American,
"Osteria Barocca, 133 Mulberry Street",,,,(+1) 347-528-4671,40.718448032288,-73.997759766673,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",https://s3-media2.fl.yelpcdn.com/bphoto/ZjLJUG8cs3LlYn5ow3NB1A/o.jpg,M-0124,4.1,89.0,,"{'Monday': ['11:00–23:00'], 'Tuesday': ['11:00–23:00'], 'Wednesday': ['11:00–23:00'], 'Thursday': ['11:00–23:00'], 'Friday': ['11:00–00:00'], 'Saturday': ['11:00–00:00'], 'Sunday': ['11:00–23:00']}",0.0,2024-02-20,N,Italian,
"Caviar Kaspia At The Mark, 992 Madison Avenue",,,,(+1) 516-695-2606,40.775093976721,-73.963024442778,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",https://s3-media2.fl.yelpcdn.com/bphoto/MhvvG6iUQzcR187wJ33C0w/o.jpg,M-0562,3.9,14.0,,"{'Monday': ['12:00–22:00'], 'Tuesday': ['12:00–23:00'], 'Wednesday': ['12:00–23:00'], 'Thursday': ['12:00–23:00'], 'Friday': ['12:00–23:00'], 'Saturday': ['10:00–23:00'], 'Sunday': ['10:00–22:00']}",0.0,2024-12-10,A,French,
"Shokudo, 138 East 34 Street",,,,(+1) 917-757-4055,40.746258911246,-73.97942163685,,,M-0322,,,,,0.0,2023-06-28,A,Japanese,
"Ground Central Coffee Company, 441 Lexington Ave",,,,(+1) 646-370-3265,40.752719155276,-73.974792479748,,,M-0357,,,,,0.0,2024-10-08,A,Coffee/Tea,
"Pic Up Stix, 1372 Lexington Avenue",,,,(+1) 212-860-7600,40.78242173511,-73.953458586471,"[{'alias': 'chinese', 'title': 'Chinese'}]",https://s3-media1.fl.yelpcdn.com/bphoto/oG-KgqKFT_du1_t3Es9_Lw/o.jpg,M-0640,3.2,92.0,$,"{'Monday': ['11:00–22:00'], 'Tuesday': ['11:00–22:00'], 'Wednesday': ['11:00–22:00'], 'Thursday': ['11:00–22:00'], 'Friday': ['11:00–22:00'], 'Saturday': ['11:00–22:00'], 'Sunday': ['11:00–22:00']}",0.0,2023-10-02,A,Asian/Asian Fusion,
"109 Pizzeria, 1976 3 Avenue",,,,(+1) 631-284-8568,40.793231573165,-73.943468732239,"[{'alias': 'pizza', 'title': 'Pizza'}]",https://s3-media1.fl.yelpcdn.com/bphoto/cKFkUBxgVGyToKVW5-MP_Q/o.jpg,M-0735,3.0,1.0,,"{'Monday': ['11:00–20:00'], 'Tuesday': ['11:00–20:00'], 'Wednesday': ['11:00–20:00'], 'Thursday': ['11:00–20:00'], 'Friday': ['11:00–20:00'], 'Saturday': ['11:00–20:00'], 'Sunday': ['11:00–20:00']}",0.0,2025-01-09,A,Pizza,
"Bo'S Bagels, 3750 Broadway",,,,(+1) 646-315-3717,40.833270119933,-73.94544019141,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",https://s3-media1.fl.yelpcdn.com/bphoto/bqsC0CsR3PwJUr9iAQoOGg/o.jpg,M-0983,2.9,12.0,,"{'Monday': ['07:00–16:00'], 'Tuesday': ['07:00–16:00'], 'Wednesday': ['07:00–16:00'], 'Thursday': ['07:00–16:00'], 'Friday': ['07:00–16:00'], 'Saturday': ['07:00–16:00'], 'Sunday': ['07:00–16:00']}",1.0,2025-03-14,Z,Bagels/Pretzels,
"The Shell, 635 Amsterdam Avenue",,,,(+1) 646-699-7628,40.790717094126,-73.972784548726,,,M-0702,,,,,0.0,2023-06-01,A,Mediterranean,
"Yuri Sushi House, 374 West 46 Street",,,,(+1) 212-265-5683,40.760593445149,-73.989852985705,,,M-0431,,,,,0.0,2023-09-13,N,Seafood,
"A-Jiao Sichuan Cuisine, 1817 2 Avenue",,,,(+1) 212-828-8996,40.783034208126,-73.947980308606,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",https://s3-media1.fl.yelpcdn.com/bphoto/KIC2_xf7TvV4U3uWl1v9BA/o.jpg,M-0641,3.7,170.0,$$,"{'Monday': ['11:00–22:00'], 'Tuesday': ['11:00–22:00'], 'Wednesday': ['11:00–22:00'], 'Thursday': ['11:00–22:00'], 'Friday': ['11:00–22:00'], 'Saturday': ['11:00–22:00'], 'Sunday': ['11:00–22:00']}",1.0,2024-08-16,A,Chinese,
"Flex, 405 West 51 Street",,,,(+1) 212-221-1001,40.764326237023,-73.988996855336,,,M-0471,,,,,0.0,2024-01-23,N,American,
"Wolf Forest, 213 Pearl Street",,,,(+1) 646-233-7173,40.70704610958,-74.006315579749,,,M-0055,,,,,0.0,2024-08-26,A,Coffee/Tea,
"Gold Coffee, 491 3 Avenue",,,,(+1) 914-433-8100,40.745204750584,-73.978483645664,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",https://s3-media1.fl.yelpcdn.com/bphoto/RKQlAg37-wIwHNlNDwwO7g/o.jpg,M-0307,3.8,18.0,,"{'Monday': ['07:00–18:00'], 'Tuesday': ['07:00–18:00'], 'Wednesday': ['07:00–18:00'], 'Thursday': ['07:00–18:00'], 'Friday': ['07:00–18:00'], 'Saturday': ['07:30–18:00'], 'Sunday': ['07:30–18:00']}",0.0,2025-01-03,,Coffee/Tea,
"Hakurakuso, 208 East 50 Street",,,,(+1) 917-671-7866,40.755613802596,-73.970301184776,,,M-0397,,,,,0.0,2023-09-06,A,Japanese,
"Libertine, 684 Greenwich Street",,,,(+1) 914-523-2038,40.732926450418,-74.007515980445,"[{'alias': 'french', 'title': 'French'}]",https://s3-media2.fl.yelpcdn.com/bphoto/t6SBsrlZbVujGyDLs3CwIQ/o.jpg,M-0225,3.3,95.0,,"{'Monday': ['17:00–22:00'], 'Tuesday': ['17:00–23:00'], 'Wednesday': ['17:00–23:00'], 'Thursday': ['17:00–00:00'], 'Friday': ['17:00–00:00'], 'Saturday': ['11:30–15:00', '17:00–00:00'], 'Sunday': ['11:30–15:00', '17:00–22:00']}",0.0,2023-07-27,A,French,
"Peng'S Noodle Folk, 1016 Lexington Avenue",,,,(+1) 718-371-8875,40.770869426772,-73.961889549107,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]",https://s3-media3.fl.yelpcdn.com/bphoto/zvRVsO-Hp201-AEplRGfVg/o.jpg,M-0543,4.5,600.0,$$,"{'Monday': ['11:30–21:00'], 'Tuesday': [], 'Wednesday': ['11:30–21:00'], 'Thursday': ['11:30–21:00'], 'Friday': ['11:30–21:00'], 'Saturday': ['11:30–21:00'], 'Sunday': ['11:30–21:00']}",0.0,2024-05-30,A,Japanese,
"La Creparis, 800 West 187 Street",,,,(+1) 646-684-0185,40.855133129016,-73.937031995519,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",https://s3-media3.fl.yelpcdn.com/bphoto/YJGYQaq6qpphklP2eqM3yQ/o.jpg,M-1053,3.4,34.0,,"{'Monday': [], 'Tuesday': [], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['12:00–22:00'], 'Saturday': ['10:00–22:00'], 'Sunday': ['10:00–22:00']}",0.0,2024-09-03,N,French,
"The One Club, 1 Wall St",,,,(+1) 646-682-7084,40.707704437245,-74.011643000334,,,M-0061,,,,,1.0,2023-10-16,A,Mediterranean,
"Mam, 70 Forsyth Street",,,,(+1) 347-531-5165,40.717149593435,-73.993477837926,,,M-0126,,,,,0.0,2024-09-05,N,Asian/Asian Fusion,
"Tiny Dancer Coffee Shop, 1627 Broadway",,,,(+1) 917-208-3811,40.761273501664,-73.984167463181,,,M-0433,,,,,0.0,2025-03-10,A,Coffee/Tea,
"Port Sa'Id, 350 Hudson Street",,,,(+1) 917-817-7600,40.727541236371,-74.007273637731,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'vinyl_records', 'title': 'Vinyl Records'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",https://s3-media2.fl.yelpcdn.com/bphoto/CL9qPpq6TwC4Qk9daRTNqg/o.jpg,M-0180,4.0,113.0,$$$,"{'Monday': ['17:00–22:00'], 'Tuesday': ['17:00–22:00'], 'Wednesday': ['17:00–23:00'], 'Thursday': ['17:00–00:00'], 'Friday': ['17:00–01:00'], 'Saturday': ['11:00–15:00', '17:00–01:00'], 'Sunday': []}",0.0,2025-02-20,N,Mediterranean,
"Amz Jfk27 Cafe, 424 5 Avenue",,,,(+1) 704-328-5184,40.751049055485,-73.982664852255,,,M-0355,,,,,1.0,2023-08-15,A,American,
"Terra Mediterrania, 124 7 Avenue",,,,(+1) 646-644-7750,40.740730044728,-73.998101838438,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",https://s3-media1.fl.yelpcdn.com/bphoto/ymfuAGbebDdaQvMx2iFK9Q/o.jpg,M-0271,4.3,76.0,,"{'Monday': ['11:30–21:00'], 'Tuesday': ['11:30–21:00'], 'Wednesday': ['11:30–21:00'], 'Thursday': ['11:30–21:00'], 'Friday': ['11:30–21:00'], 'Saturday': ['11:30–21:00'], 'Sunday': ['11:30–21:00']}",0.0,2025-02-05,A,Mediterranean,
"Madeline'S Martini, 171 Avenue C",,,,(+1) 917-332-8432,40.726197029974,-73.97729920517,,,M-0190,,,,,0.0,2024-02-28,A,American,
"I Sodi, 314 Bleecker Street",,,,(+1) 917-370-2247,40.732816838629,-74.003932983749,"[{'alias': 'tuscan', 'title': 'Tuscan'}]",https://s3-media3.fl.yelpcdn.com/bphoto/Wo4fa74MSd5uu4Kaw_Vabw/o.jpg,M-0226,3.7,614.0,$$$,"{'Monday': ['16:30–22:30'], 'Tuesday': ['16:30–22:30'], 'Wednesday': ['16:30–22:30'], 'Thursday': ['16:30–22:30'], 'Friday': ['16:30–22:30'], 'Saturday': ['11:30–15:00', '16:30–23:00'], 'Sunday': ['11:30–15:00', '16:30–23:00']}",0.0,2024-03-21,A,Italian,
"Lou Yau Kee Hainan Chicken Rice, 124 East 14 Street",,,,(+1) 929-571-5173,40.733785220688,-73.988392116202,,,M-0232,,,,,0.0,2024-12-05,N,Asian/Asian Fusion,
"Patisserie Chanson, 2040 Broadway",,,,(+1) 929-388-6886,40.777198271142,-73.982083924325,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",https://s3-media2.fl.yelpcdn.com/bphoto/ITyybm-27ud35PAsip1hQQ/o.jpg,M-0574,4.5,15.0,,"{'Monday': ['08:00–18:00'], 'Tuesday': ['08:00–19:00'], 'Wednesday': ['08:00–19:00'], 'Thursday': ['08:00–19:00'], 'Friday': ['08:00–19:00'], 'Saturday': ['08:00–19:00'], 'Sunday': ['08:00–19:00']}",1.0,2025-04-29,,Bakery Products/Desserts,
"Ines Cafe, 419 East 74 Street",,,,(+1) 917-388-2299,40.768854791842,-73.954406756795,,,M-0524,,,,,0.0,2025-03-10,Z,Coffee/Tea,
"Peppa'S Jerk Chicken, 493 2 Avenue",,,,(+1) 718-219-7587,40.740777507899,-73.978802644296,,,M-0278,,,,,0.0,2024-11-14,A,Soul Food,
"Abitino'S Pizza, 5 West 51 Street",,,,(+1) 212-356-6181,40.759337262929,-73.97714347965,"[{'alias': 'pizza', 'title': 'Pizza'}]",https://s3-media1.fl.yelpcdn.com/bphoto/zwpZmzpCWYxGmf-q2_gvFQ/o.jpg,M-0414,4.2,111.0,,"{'Monday': ['10:00–21:00'], 'Tuesday': ['10:00–21:00'], 'Wednesday': ['10:00–21:00'], 'Thursday': ['10:00–21:00'], 'Friday': ['10:00–21:00'], 'Saturday': ['10:00–21:00'], 'Sunday': ['10:00–21:00']}",1.0,2025-02-21,A,Pizza,
"Little Street Lounge, 126 Hamilton Place",,,,(+1) 212-203-6994,40.823945199663,-73.949162239364,,,M-0950,,,,,0.0,2024-08-01,B,African,
"Burp Bowl, 134 East 27 Street",,,,(+1) 646-240-1403,40.741944694694,-73.982757448696,,,M-0291,,,,,0.0,2025-04-23,,Chinese,
"787 Coffee, 60 West 129 Street",,,,(+1) 917-261-2897,40.809812096937,-73.942461175909,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'tacos', 'title': 'Tacos'}]",https://s3-media2.fl.yelpcdn.com/bphoto/u2zBp5dCmmEP5dC7VVeLxQ/o.jpg,M-0887,4.1,35.0,,"{'Monday': ['08:00–17:00'], 'Tuesday': ['08:00–17:00'], 'Wednesday': ['08:00–17:00'], 'Thursday': ['08:00–17:00'], 'Friday': ['08:00–17:00'], 'Saturday': ['08:00–17:00'], 'Sunday': ['08:00–17:00']}",0.0,2025-02-06,A,Coffee/Tea,
"787 Coffee Roasters, 251 West 30 Street",ChIJ41W9caFZwokRVJOfTKNepZI,787 Coffee Co.,"251 W 30th St, New York, NY 10001, USA",(+1) 646-454-0133,40.749079464148,-73.993893358466,,,M-0334,4.9,3243.0,,,1.0,2025-02-04,,Coffee/Tea,
"Times Deli & Cafe, 158 West 44 Street",,,,(+1) 212-944-1234,40.756755696983,-73.984670267738,"[{'alias': 'delis', 'title': 'Delis'}]",https://s3-media1.fl.yelpcdn.com/bphoto/EUx_7UwOkoF2lHstDystHg/o.jpg,M-0392,3.0,52.0,$$,"{'Monday': ['07:00–00:00'], 'Tuesday': ['07:00–00:00'], 'Wednesday': ['07:00–00:00'], 'Thursday': ['07:00–00:00'], 'Friday': ['07:00–00:00'], 'Saturday': ['07:00–00:00'], 'Sunday': ['07:00–00:00']}",0.0,2024-10-22,A,American,
"New China, 285 3 Avenue",,,,(+1) 212-932-9888,40.738313482928,-73.983505359976,,,M-0261,,,,,0.0,2025-01-09,B,Chinese,
"The Fancy Kook, 1433 1 Avenue",,,,(+1) 917-297-7853,40.769549343683,-73.954731201091,,,M-0524,,,,,0.0,2025-04-02,A,Other,
"Maraca Nyc, 3795 10 Avenue",,,,(+1) 646-623-7900,40.862026011886,-73.920687991243,,,M-1081,,,,,0.0,2023-05-31,N,Other,
"Pastrami Queen, 421 8 Avenue",ChIJN3puZLRZwokRmSU9-tkKGf4,Pastrami Queen (Moynihan),"421 8th Ave, New York, NY 10001, USA",(+1) 917-359-3432,40.750608332464,-73.994622278067,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",https://s3-media3.fl.yelpcdn.com/bphoto/0wl_mzOHvHCk4huR4pmyew/o.jpg,M-0351,3.1,94.0,,"{'Monday': ['10:00–22:00'], 'Tuesday': ['10:00–22:00'], 'Wednesday': ['10:00–22:00'], 'Thursday': ['10:00–22:00'], 'Friday': ['10:00–22:00'], 'Saturday': ['10:00–22:00'], 'Sunday': ['10:00–22:00']}",0.0,2024-04-09,A,Middle Eastern,
"Anitta Juice Bar, 1 Audubon Avenue",,,,(+1) 646-677-4007,40.838830776178,-73.939588137603,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",,M-1003,0.0,0.0,,"{'Monday': [], 'Tuesday': ['08:00–17:00'], 'Wednesday': ['08:00–17:00'], 'Thursday': ['08:00–17:00'], 'Friday': ['08:00–17:00'], 'Saturday': ['10:00–17:00'], 'Sunday': []}",0.0,2025-02-20,A,"Juice, Smoothies, Fruit Salads",
"Kolkata Chai Co, 60 Kenmare Street",,,,(+1) 617-877-7353,40.720948466301,-73.995959491426,,,M-0140,,,,,0.0,2024-11-13,A,Indian,
"Angel'S Share, 45 Grove Street",,,,(+1) 929-266-9837,40.732822316028,-74.004272158847,,,M-0226,,,,,0.0,2024-03-21,A,Japanese,
"Amma Grill Inc, 349 East 109 Street",,,,(+1) 646-455-0814,40.792060473037,-73.939854652978,"[{'alias': 'indpak', 'title': 'Indian'}]",https://s3-media2.fl.yelpcdn.com/bphoto/JaJyvN53kPcmCjLifYeTcQ/o.jpg,M-0736,5.0,3.0,,"{'Monday': ['17:00–22:00'], 'Tuesday': ['11:00–21:45'], 'Wednesday': ['11:45–21:45'], 'Thursday': ['11:00–21:45'], 'Friday': ['11:00–21:45'], 'Saturday': ['11:00–21:45'], 'Sunday': ['11:30–22:00']}",0.0,2023-07-26,A,Indian,
"Ji Bei Chuan, 87 Chrystie Street",,,,(+1) 917-675-6754,40.717525663046,-73.994152386834,,,M-0126,,,,,0.0,2024-09-05,B,Chinese,
"Sushi W, 1513 Lexington Avenue",,,,(+1) 609-629-9730,40.786847653089,-73.950198194573,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/rYf_daKN1cp5bNxfYz3dkg/o.jpg,M-0687,4.5,90.0,,"{'Monday': ['12:00–14:00', '17:00–22:00'], 'Tuesday': ['12:00–14:00', '17:00–22:00'], 'Wednesday': ['12:00–14:00', '17:00–22:00'], 'Thursday': ['12:00–14:00', '17:00–22:00'], 'Friday': ['12:00–14:00', '17:00–22:00'], 'Saturday': ['12:00–14:00', '17:00–22:00'], 'Sunday': ['12:00–14:00', '17:00–22:00']}",0.0,2023-08-01,,Japanese,
"99 Cents Fresh Pizza, 1723 Broadway",,,,(+1) 718-912-5126,40.764514788457,-73.982303947291,,,M-0474,,,,,0.0,2024-03-21,A,Pizza,
"One Fifty Fresh Pizza, 383 Canal Street",,,,(+1) 212-966-1110,40.721426029021,-74.00474041648,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",https://s3-media3.fl.yelpcdn.com/bphoto/g_0dwx2MMZrHrIeZAnx07w/o.jpg,M-0152,4.0,66.0,,"{'Monday': ['09:30–05:00'], 'Tuesday': ['09:30–05:00'], 'Wednesday': ['09:30–05:00'], 'Thursday': ['09:30–05:00'], 'Friday': ['09:30–05:00'], 'Saturday': ['09:30–05:00'], 'Sunday': ['09:30–04:30']}",0.0,2024-10-08,A,Pizza,
"Lallista Pizza & Pasta, 1099 2 Avenue",,,,(+1) 646-662-9797,40.759830978972,-73.964920827388,,,M-0440,,,,,0.0,2023-08-23,A,Pizza,
"99 Cent Fresh Pizza, 71 2 Avenue",,,,(+1) 212-967-3310,40.726325039467,-73.989331471843,"[{'alias': 'pizza', 'title': 'Pizza'}]",https://s3-media4.fl.yelpcdn.com/bphoto/N5YXpeJ65yF4HwLrayL4kA/o.jpg,M-0186,4.0,62.0,$,"{'Monday': ['09:30–05:00'], 'Tuesday': ['09:30–05:00'], 'Wednesday': ['09:30–05:00'], 'Thursday': ['09:30–05:00'], 'Friday': ['09:30–05:00'], 'Saturday': ['09:30–05:00'], 'Sunday': ['09:30–04:30']}",0.0,2024-10-28,A,Pizza,
"Seasoned Vegan Real Quick, 128 2 Avenue",,,,(+1) 917-232-3446,40.728419141492,-73.987783302025,,,M-0202,,,,,0.0,2023-09-05,A,Vegan,
"Mysttik Masaala Indian Food, 124 East 14 Street",,,,(+1) 917-306-3128,40.733785220688,-73.988392116202,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'indpak', 'title': 'Indian'}]",https://s3-media3.fl.yelpcdn.com/bphoto/dIesGrL6MUoOMM39gQej6w/o.jpg,M-0232,2.3,9.0,,,0.0,2024-11-06,A,Indian,
"Bills Supper Club, 57 East 54 Street",,,,(+1) 212-590-2455,40.760096691349,-73.973129203154,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/eR7kXUiaCkCg94nsNAbN6w/o.jpg,M-0437,4.8,17.0,,"{'Monday': ['12:00–22:30'], 'Tuesday': ['12:00–23:30'], 'Wednesday': ['12:00–23:30'], 'Thursday': ['12:00–23:30'], 'Friday': ['12:00–23:30'], 'Saturday': ['16:30–22:30'], 'Sunday': []}",1.0,2023-07-20,N,American,
"Sushi Yolo, 348 West 57 Street",,,,(+1) 646-678-3666,40.767292770522,-73.98428155047,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/9xiJQCbJxXB-IbTSqy4LiQ/o.jpg,M-0494,4.9,85.0,$$$,"{'Monday': ['17:00–23:00'], 'Tuesday': ['17:00–23:00'], 'Wednesday': ['17:00–23:00'], 'Thursday': ['17:00–23:00'], 'Friday': ['17:00–23:00'], 'Saturday': ['17:00–23:00'], 'Sunday': ['17:00–23:00']}",0.0,2024-01-04,A,Japanese,
"Seaport Pizzeria, 64 Fulton Street",,,,(+1) 917-545-0309,40.708761649747,-74.005136275218,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",https://s3-media3.fl.yelpcdn.com/bphoto/uUGzKIVWbdxv7_0TVppQcg/o.jpg,M-0063,4.5,2.0,,"{'Monday': ['10:00–00:00'], 'Tuesday': ['10:00–00:00'], 'Wednesday': ['10:00–00:00'], 'Thursday': ['10:00–00:00'], 'Friday': ['10:00–00:00'], 'Saturday': ['10:00–00:00'], 'Sunday': ['10:00–00:00']}",0.0,2023-07-24,N,Pizza,
"Nar Modern Turkish Cuisine, 34 East 20 Street",,,,(+1) 917-663-0095,40.738898790868,-73.98915623929,,,M-0259,,,,,0.0,2024-11-25,,Turkish,
"Cecchi'S Bar & Grill, 105 West 13 Street",ChIJwbiIbj1ZwokRQxLK96ov07g,Cecchi's,"105 W 13th St, New York, NY 10011, USA",(+1) 917-250-1151,40.736881881759,-73.997842139154,,,M-0242,4.5,230.0,,"{'Monday': ['15:00 - 22:00'], 'Tuesday': ['15:00 - 22:00'], 'Wednesday': ['15:00 - 23:00'], 'Thursday': ['15:00 - 23:00'], 'Friday': ['15:00 - 23:00'], 'Saturday': ['15:00 - 23:00'], 'Sunday': ['15:00 - 22:00']}",1.0,2025-05-20,A,American,"['dine_in', 'reservable', 'wheelchair_accessible_entrance', 'serves_beer', 'serves_dinner', 'serves_wine']"
"Do Not Feed Alligators, 337 Bleecker Street",,,,(+1) 310-309-9567,40.733653975375,-74.004387677573,,,M-0226,,,,,1.0,2025-04-23,,Coffee/Tea,
"Gong Cha, 0 Penn Station",ChIJHwCECQtZwokR6i63_9peLxY,Gong cha,"New York, NY 10119, USA",(+1) 646-360-4266,40.750059234828,-73.992106724456,,,M-0334,3.4,0.0,,,1.0,2025-02-03,A,Coffee/Tea,
"Butterly Bakeshop, 341 East 78 Street",,,,(+1) 646-306-2806,40.772203420797,-73.954473052672,,,M-0545,,,,,0.0,2025-05-12,A,Bakery Products/Desserts,
"Sun Hong Wong Seafood Restaurant, 100 Bowery",,,,(+1) 212-226-8778,40.717709611528,-73.995209344973,,,M-0125,,,,,0.0,2025-01-07,,Chinese,
"Asian Cuisine, 21 Eldridge Street",,,,(+1) 212-385-9888,40.714978488763,-73.993604305735,,,M-0111,,,,,0.0,2023-08-22,N,Chinese,
"Plnt Burger, 11 West 42 Street",,,,(+1) 646-679-2903,40.753782670905,-73.981599370417,,,M-0374,,,,,0.0,2024-04-03,N,Sandwiches,
"Harbor, 617 West 46 Street",,,,(+1) 917-993-4001,40.763591129212,-73.996960451071,,,M-0449,,,,,0.0,2023-09-23,,American,
"The Art Center Cafe, 110 Andes Road",,,,(+1) 212-727-2424,40.692544498872,-74.016281334618,,,M-0025,,,,,0.0,2024-10-19,,Coffee/Tea,
"Pizza Town, 1012 Avenue Of The Americas",ChIJB5LfdDhZwokRY0qI94dP4AI,Pizza Town,"1012 6th Ave, New York, NY 10018, USA",(+1) 347-592-3408,40.75207057535,-73.986111456336,,,M-0353,4.4,159.0,,,0.0,2024-11-18,A,Pizza,
"Muji, 20 Hudson Yards",,,,(+1) 646-905-3765,40.753037571144,-74.000281528635,,,M-0368,,,,,0.0,2024-02-15,B,Coffee/Tea,
"Criollas, 888 8 Avenue",,,,(+1) 646-422-7078,40.764065004804,-73.984791316909,"[{'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'argentine', 'title': 'Argentine'}]",https://s3-media3.fl.yelpcdn.com/bphoto/FC6_wxy_3TZKS5F2N8BTSg/o.jpg,M-0473,4.6,13.0,,"{'Monday': ['08:00–20:00'], 'Tuesday': ['08:00–20:00'], 'Wednesday': ['08:00–20:00'], 'Thursday': ['08:00–20:00'], 'Friday': ['08:00–20:00'], 'Saturday': ['10:00–20:00'], 'Sunday': ['10:00–20:00']}",1.0,2023-09-08,A,Latin American,
"Starbucks, 383 Madison Avenue",,,,(+1) 516-628-8089,40.755812976544,-73.977065284773,,,M-0395,,,,,0.0,2024-09-24,A,Coffee/Tea,
