CAMIS,DBA,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,inspection_times,violation_times,normalized_name,in_yelp_by_name,yelp_lat,yelp_lon,normalized_phone,in_yelp_by_phone,in_yelp_by_name_or_phone,distance_by_name_or_phone,yelp_combined_match_confidence
50141457,DUNKIN,185,GREENWICH STREET,10007.0,2126191222,Coffee/Tea,2025-01-31,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,10.0,A,01/31/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.711783119412,-74.012083781597,101.0,1.0,1300.0,1089309.0,1000580001.0,MN25,3,1,dunkin,True,40.69904902489941,-73.91906113366176,2126191222,False,True,7968.057250083255,low
50141497,COFFEE AT BREADS BAKERY,5,Bryant Park,10018.0,2126332253,Coffee/Tea,2025-01-24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,01/24/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.753936992473,-73.985948643127,105.0,4.0,11300.0,1022565.0,1009930029.0,MN17,5,3,coffeeatbreadsbakery,False,40.7366013,-73.99179509999999,2126332253,True,True,1989.5680831223779,low
50141610,VAN LEEUWEN ICE CREAM,943,2 AVENUE,10022.0,7187011630,Frozen Desserts,2024-10-07,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,7.0,A,10/07/2024,05/26/2025,Cycle Inspection / Re-inspection,40.754968293926,-73.968464265306,106.0,4.0,9800.0,1038438.0,1013240022.0,MN19,3,3,vanleeuwenicecream,False,40.70317550834744,-73.99469134111992,7187011630,True,True,6168.5698319819,low
50141626,PRINCE TEA HOUSE,324,5 AVENUE,10001.0,9292385569,Coffee/Tea,2024-12-30,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9.0,A,12/30/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.747352237554,-73.985358156028,105.0,4.0,7600.0,1015852.0,1008340039.0,MN17,3,3,princeteahouse,True,40.72951,-73.98643,9292385569,False,True,1986.0204589272541,low
50141664,SANDWELL,412,AMSTERDAM AVENUE,10024.0,4432050566,Sandwiches,2024-12-30,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,12/30/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.783628514582,-73.977980084339,107.0,6.0,16700.0,1032634.0,1012270034.0,MN12,3,3,sandwell,True,40.73735846539988,-73.9845984,4432050566,False,True,5175.102849540161,low
50141876,EA DUMPLING,924,3 AVENUE,10022.0,6466759300,Asian/Asian Fusion,2024-06-16,No violations were recorded at the time of this inspection.,,,Not Applicable,0.0,,,05/26/2025,Inter-Agency Task Force / Initial Inspection,40.759332391026,-73.968209513251,106.0,4.0,10000.0,1036522.0,1013100038.0,MN19,2,1,eadumpling,True,40.740041,-73.984551,6466759300,False,True,2548.807779012616,low
50141955,POPEYES,444,EAST   14 STREET,10009.0,3326004733,Chicken,2025-01-14,No violations were recorded at the time of this inspection.,,,Not Applicable,0.0,A,01/14/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.73078149247,-73.981187203071,103.0,2.0,3400.0,1006019.0,1004410029.0,MN22,2,1,popeyes,False,40.73519450099288,-73.9921221916665,3326004733,True,True,1043.8937020541355,low
50142051,Chirping Chicken,932,COLUMBUS AVENUE,10025.0,9174751567,American,2024-08-14,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,A,08/14/2024,05/26/2025,Pre-permit (Operational) / Re-inspection,40.799014491662,-73.963032775794,107.0,7.0,18900.0,1055941.0,1018600035.0,MN12,2,2,chirpingchicken,True,40.740255737954,-73.9526331424713,9174751567,False,True,6592.109067128515,low
50142187,ROMA PIZZA,980,6 AVENUE,10018.0,2019663971,Pizza,2024-04-02,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,10.0,A,04/02/2024,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.751162138093,-73.986775746534,105.0,4.0,8400.0,1015919.0,1008380001.0,MN17,1,1,romapizza,True,40.7186286246448,-73.9883011579514,2019663971,False,True,3619.844074219545,low
50142191,PANDA EXPRESS,130,WEST  125 STREET,10027.0,6267999898,Chinese,2024-05-08,Violations were cited in the following area(s).,20-01,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,Not Critical,,,,05/26/2025,Administrative Miscellaneous / Initial Inspection,40.808274341429,-73.946703408289,110.0,9.0,22200.0,1081600.0,1019090046.0,MN11,1,1,pandaexpress,True,40.731332,-73.98298,6267999898,False,True,9084.650782156765,low
50142256,LOS TACOS NO.1,201,WEST   33 STREET,10001.0,6197409242,Mexican,2024-02-15,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,5.0,A,02/15/2024,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.750424233646,-73.991352358376,105.0,3.0,10100.0,1014385.0,1007837501.0,MN17,1,1,lostacosno1,True,40.70653750432662,-74.0116780725715,6197409242,False,True,5171.817388349525,low
50142290,BURGER MANIA,68,WEST   39 STREET,10018.0,9177237571,Hamburgers,2024-08-07,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,10.0,A,08/07/2024,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.752421672543,-73.984310338148,105.0,4.0,8400.0,1080738.0,1008400004.0,MN17,1,1,burgermania,True,40.716367,-73.962207,9177237571,False,True,4420.549327894504,low
50142297,BABY JOHN'S PIZZERIA,191,GRAND STREET,10013.0,6463706378,Pizza,2024-09-13,No violations were recorded at the time of this inspection.,,,Not Applicable,0.0,,,05/26/2025,Inter-Agency Task Force / Initial Inspection,40.719268705133,-73.997182538075,102.0,1.0,4100.0,1077451.0,1002370012.0,MN24,2,0,babyjohnspizzeria,True,40.71437474040293,-73.96049981165686,6463706378,False,True,3139.126522083171,low
50142300,NEW YORK CITY BAGEL COFFEE HOUSE,332,8 AVENUE,10001.0,7187915017,Bagels/Pretzels,2025-03-24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,03/24/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.747558984945,-73.996824041711,105.0,3.0,9500.0,1084996.0,1007760004.0,MN17,2,2,newyorkcitybagelcoffeehouse,True,40.762239,-73.926365,7187915017,False,True,6155.238602002713,low
50142319,SANMIWAGO,1695,BROADWAY,10019.0,2129668836,Chinese,2024-07-31,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,27.0,,,05/26/2025,Pre-permit (Operational) / Compliance Inspection,40.763620056983,-73.982694056993,105.0,3.0,13100.0,1024835.0,1010250019.0,MN17,3,3,sanmiwago,True,40.71358109,-74.00834656,2129668836,False,True,5969.092527472368,low
50142432,GRAB N GO DELI,1656,BROADWAY,10019.0,6463516353,American,2025-05-08,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,25.0,Z,05/08/2025,05/26/2025,Cycle Inspection / Re-inspection,40.762250540405,-73.983492189448,105.0,4.0,13100.0,1024818.0,1010230029.0,MN17,3,3,grabngodeli,True,40.8384627,-73.9411675,6463516353,False,True,9192.812473810764,low
50142457,LUNETTA PIZZA,42,EAST    8 STREET,10003.0,9292178365,Pizza,2023-12-28,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,12/28/2023,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.731309881157,-73.994154780704,102.0,2.0,5900.0,1008834.0,1005480012.0,MN23,1,1,lunettapizza,True,40.762425368682855,-73.9596101,9292178365,False,True,4520.998349359398,low
50142783,PITA YEERO,684,3 AVENUE,10017.0,9176362980,Mediterranean,2023-12-26,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,12/26/2023,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.751651224496,-73.973814774267,106.0,4.0,9200.0,1080446.0,1012980033.0,MN19,1,1,pitayeero,True,40.761694,-73.981792,9176362980,True,True,1303.2647115021077,low
50142888,CAP'T LOUI SEAFOOD BOIL,17,WEST  125 STREET,10027.0,2122226608,Seafood,2025-03-31,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,43.0,N,,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.806691545191,-73.942911804528,110.0,9.0,20000.0,1053503.0,1017230023.0,MN11,1,1,captlouiseafoodboil,False,40.81431,-73.9598,2122226608,True,True,1654.62746446949,low
50143081,LE CAFE COFFEE,185,GREENWICH STREET,10007.0,3332666689,French,2023-11-09,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,11/09/2023,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.711783119412,-74.012083781597,101.0,1.0,1300.0,1089309.0,1000580001.0,MN25,1,0,lecafecoffee,True,40.74332,-73.98369,3332666689,False,True,4245.21940902969,low
50143374,JIAN BING,41,W 40TH ST,10018.0,9176268861,Chinese,2023-11-28,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,28.0,N,,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.753069376416,-73.983880673157,105.0,4.0,8400.0,,1.0,MN17,1,1,jianbing,True,40.733534,-73.988407,9176268861,False,True,2205.4505301450386,low
50143498,DUNKIN',3830,BROADWAY,10032.0,2125884800,Donuts,2025-03-26,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,03/26/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.835665431843,-73.943689119939,112.0,7.0,24500.0,1062784.0,1021180007.0,MN36,2,0,dunkin,True,40.69904902489941,-73.91906113366176,2125884800,False,True,15331.98423560312,low
50143545,DAVE'S HOT CHICKEN,1498,3 AVENUE,10028.0,9174163773,American,2024-01-31,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,12.0,A,01/31/2024,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.777794593983,-73.954743627621,108.0,5.0,14801.0,1047678.0,1015130037.0,MN40,1,1,daveshotchicken,True,40.76575208177642,-73.98318197385154,9174163773,False,True,2743.739130702145,low
50143570,MIZNON,1410,BROADWAY,10018.0,9178177600,Jewish/Kosher,2025-04-30,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,48.0,Z,04/30/2025,05/26/2025,Pre-permit (Operational) / Re-inspection,40.753489733029,-73.987110953723,105.0,4.0,11300.0,1015274.0,1008140052.0,MN17,2,2,miznon,True,40.74241,-74.00633,9178177600,False,True,2034.4652729571897,low
50143669,CARROT EXPRESS,600,LEXINGTON AVENUE,10022.0,9193600118,Other,2025-01-10,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,25.0,,,05/26/2025,Cycle Inspection / Initial Inspection,40.757936128641,-73.97132166444,105.0,4.0,10000.0,1036466.0,1013070014.0,MN19,3,3,carrotexpress,True,40.74166,-73.9905,9193600118,False,True,2425.988672023509,low
50144098,PETISCO BRAZUCA,100,PEARL STREET,10004.0,6314826603,Brazilian,2024-07-17,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,10.0,A,07/17/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.704279137344,-74.009784953715,101.0,1.0,900.0,1000855.0,1000307501.0,MN25,5,2,petiscobrazuca,True,40.71318,-73.96368,6314826603,True,True,4010.2225159148347,low
50144305,ROWDY ROOSTER,140,WEST   32 STREET,10001.0,9737277160,Indian,2025-05-17,No violations were recorded at the time of this inspection.,,,Not Applicable,0.0,,,05/26/2025,Inter-Agency Task Force / Initial Inspection,40.749018802595,-73.98995942007,105.0,3.0,10100.0,1015187.0,1008070062.0,MN17,5,4,rowdyrooster,True,40.728473350506725,-73.98500709999999,9737277160,False,True,2322.3391195432823,low
50144361,KATI THAI NOODLE AND RICE,100,PEARL STREET,10004.0,3473422573,Thai,2024-02-01,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,25.0,N,,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.704279137344,-74.009784953715,101.0,1.0,900.0,1000855.0,1000307501.0,MN25,1,1,katithainoodleandrice,False,40.757096,-73.972446,3473422573,True,True,6662.628925031802,low
